,cases,deaths,cases_cum,case_adj,case_adj_cum,date
260,3180,78,616805,13000.0,4448500.000000004,2020-11-12
261,3213,83,620018,13833.333333333334,4462333.333333337,2020-11-13
262,2584,73,622602,12166.666666666666,4474500.000000004,2020-11-14
263,2870,55,625472,9166.666666666666,4483666.666666671,2020-11-15
264,3111,62,628583,10333.333333333334,4494000.000000004,2020-11-16
265,2118,64,630701,10666.666666666666,4504666.666666671,2020-11-17
266,2398,73,633099,12166.666666666666,4516833.333333338,2020-11-18
267,3072,67,636171,11166.666666666666,4528000.000000005,2020-11-19
268,2678,65,638849,10833.333333333334,4538833.333333338,2020-11-20
269,2901,57,641750,9500.0,4548333.333333338,2020-11-21
270,2864,62,644614,10333.333333333334,4558666.666666671,2020-11-22
271,2833,85,647447,14166.666666666666,4572833.333333338,2020-11-23
272,2320,58,649767,9666.666666666666,4582500.000000005,2020-11-24
273,3675,130,653442,21666.666666666668,4604166.666666672,2020-11-25
274,3261,72,656703,12000.0,4616166.666666672,2020-11-26
275,3566,76,660269,12666.666666666666,4628833.333333339,2020-11-27
276,3516,90,663785,15000.0,4643833.333333339,2020-11-28
277,3665,107,667450,17833.333333333332,4661666.666666672,2020-11-29
278,3829,95,671279,15833.333333333332,4677500.000000005,2020-11-30
279,3342,105,674621,17500.0,4695000.000000005,2020-12-01
280,3352,119,677973,19833.333333333332,4714833.333333338,2020-12-02
281,4502,114,682475,19000.0,4733833.333333338,2020-12-03
282,4909,141,687384,23500.0,4757333.333333338,2020-12-04
283,3927,100,691311,16666.666666666668,4774000.000000005,2020-12-05
284,3972,131,695283,21833.333333333332,4795833.333333338,2020-12-06
285,4635,122,699918,20333.333333333332,4816166.666666671,2020-12-07
286,4165,124,704083,20666.666666666668,4836833.333333338,2020-12-08
287,4880,136,708963,22666.666666666668,4859500.000000005,2020-12-09
288,5520,126,714483,21000.0,4880500.000000005,2020-12-10
289,4864,128,719347,21333.333333333332,4901833.333333338,2020-12-11
290,5087,138,724434,23000.0,4924833.333333338,2020-12-12
291,5417,140,729851,23333.333333333332,4948166.666666671,2020-12-13
292,7218,230,737069,38333.333333333336,4986500.000000004,2020-12-14
293,5172,110,742241,18333.333333333332,5004833.333333337,2020-12-15
294,5163,144,747404,24000.0,5028833.333333337,2020-12-16
295,6942,181,754346,30166.666666666664,5059000.000000004,2020-12-17
296,5616,159,759962,26500.0,5085500.000000004,2020-12-18
297,6439,184,766401,30666.666666666664,5116166.666666671,2020-12-19
298,5753,152,772154,25333.333333333332,5141500.000000004,2020-12-20
299,6251,160,778405,26666.666666666668,5168166.666666671,2020-12-21
300,5461,166,783866,27666.666666666668,5195833.333333338,2020-12-22
301,4814,152,788680,25333.333333333332,5221166.666666671,2020-12-23
302,7697,235,796377,39166.666666666664,5260333.333333338,2020-12-24
303,8093,304,804470,50666.666666666664,5311000.000000005,2020-12-25
304,6060,166,810530,27666.666666666668,5338666.666666672,2020-12-26
305,5965,201,816495,33500.0,5372166.666666672,2020-12-27
306,6669,204,823164,34000.0,5406166.666666672,2020-12-28
307,5895,185,829059,30833.333333333332,5437000.000000005,2020-12-29
308,5123,159,834182,26500.0,5463500.000000005,2020-12-30
309,7137,201,841319,33500.0,5497000.000000005,2020-12-31
310,5720,166,847039,27666.666666666668,5524666.666666672,2021-01-01
311,5811,174,852850,29000.0,5553666.666666672,2021-01-02
312,7172,244,860022,40666.666666666664,5594333.333333339,2021-01-03
313,6129,176,866151,29333.333333333332,5623666.666666672,2021-01-04
314,5611,204,871762,34000.0,5657666.666666672,2021-01-05
